	Arid1a_fold_change
1436206_at	1.15953908068995
1436207_at	1.02848016796637
1436208_at	1.23844732603842
1436209_at	0.990456069478765
1436210_at	0.786600968255661
1436211_at	0.943932338955376
1436212_at	1.116037056484
1436213_a_at	0.963346626984406
1436214_at	0.841515788188158
1436215_at	0.816920398828056
1436216_s_at	1.53878579204647
1436217_at	1.12950623007969
1436218_at	1.03328291863162
1436219_at	1.15529444389065
1436220_at	1.03459491297711
1436221_at	0.838713465798889
1436222_at	0.912222995958879
1436223_at	1.32208797774726
1436224_at	0.956455510285798
1436225_at	0.95902158538838
1436226_at	0.973567892879094
1436227_at	1.055903429322
1436228_at	0.938398413558305
1436229_at	0.823874124476002
1436230_at	0.968190947329583
1436231_at	1.034487790754
1436232_a_at	1.05455743904403
1436233_at	1.20892538641868
1436234_at	0.997320430277805
1436235_x_at	1.08748310939316
1436236_x_at	1.16245132589749
1436237_at	1.16614401598868
1436238_at	1.17778697790645
1436239_at	1.12694570807522
1436240_at	0.961609991154214
1436241_s_at	1.03228793475104
1436242_a_at	1.15015920466088
1436243_at	0.715647287625705
1436244_a_at	0.794287649024837
1436245_at	1.03614235805799
1436246_at	0.995576268232828
1436247_at	0.703112305847998
1436248_at	0.986014868831575
1436249_at	0.994403627718469
1436250_at	0.985188228419218
1436251_at	0.686093136285398
1436252_at	1.04876295012331
1436253_at	1.01443349372974
1436254_at	1.06517693199645
1436255_at	0.969147905056817
1436256_at	1.03461236178606
1436257_at	1.15968913626918
1436258_at	0.9334476849804
1436259_at	1.0251287211763
1436260_at	0.632996424142965
1436261_at	1.00251267518797
1436262_x_at	1.08999064745018
1436263_at	0.964558268748394
1436264_at	1.09677225110998
1436265_at	0.946253571794445
1436266_x_at	0.963274189558504
1436267_a_at	0.968729943366488
1436268_at	1.03226005597028
1436269_s_at	1.04893523050198
1436270_at	0.942039565320185
1436271_at	0.980428988105966
1436272_at	1.20909291417543
1436273_at	0.911908239092879
1436274_at	0.798691025014834
1436275_at	1.21366985503296
1436276_at	0.961771947442209
1436277_at	1.00740158657374
1436278_at	0.881259001463071
1436279_at	0.810741104069745
1436280_at	0.873851241319814
1436281_at	0.82655113911956
1436282_at	1.04768881093222
1436283_at	1.05419082491026
1436284_s_at	1.24564385655236
1436285_at	1.09920602412559
1436286_at	1.07310310934756
1436287_at	1.16887047507864
1436288_at	0.977459794476494
1436289_x_at	1.05819836305864
1436290_at	1.05611507394573
1436291_a_at	1.11110417274538
1436292_a_at	0.920672481221063
1436293_x_at	0.909913779344658
1436294_at	0.824815815215192
1436295_at	0.942493607777172
1436296_x_at	1.05602603073358
1436297_a_at	1.14502566361101
1436298_x_at	0.891032921479587
1436299_at	0.980509040237646
1436300_at	1.11551860063728
1436301_at	1.09834052118801
1436302_at	0.863430355019058
1436303_at	0.894132908943666
1436304_at	0.880376489513841
1436305_at	1.1441585586406
1436306_at	1.08508325825723
1436307_at	0.859514718660449
1436308_at	0.958941247882946
1436309_at	0.840383769267663
1436310_at	0.868513336277582
1436311_at	0.933322202846647
1436312_at	1.5165289810516
1436313_at	1.04206696107045
1436314_at	0.903048459411851
1436315_at	1.23911937552077
1436316_at	1.15227921410126
1436317_at	0.864134781537936
1436318_at	0.831971613141373
1436319_at	1.1248785376817
1436320_at	1.1422009088802
1436321_at	1.07332054746038
1436322_a_at	0.971058120641487
1436323_at	0.989254714475521
1436324_at	1.37784334854756
1436325_at	0.969357180575775
1436326_at	1.0264956249463
1436327_a_at	1.08334238390574
1436328_at	1.15205653729623
1436329_at	2.0128159086131
1436330_x_at	0.819949134478943
1436331_at	1.06215032169162
1436332_at	1.40146286417877
1436333_a_at	1.04925755317297
1436334_at	1.17964527221344
1436335_at	0.530271863847885
1436336_at	1.16378337291394
1436337_at	0.981043694219345
1436338_at	1.14295297117556
1436339_at	1.06813087362779
1436340_at	1.00562400190985
1436341_at	1.34706432481984
1436342_a_at	1.02413265046515
1436343_at	0.98089044117581
1436344_at	1.05361652571139
1436345_at	0.575774962065466
1436346_at	1.29186993984061
1436347_a_at	0.997874875888959
1436348_at	0.895642790248484
1436349_at	0.791123333164809
1436350_at	1.03615096749791
1436351_at	0.967973226633693
1436352_at	0.682169795165959
1436353_at	0.974784296834586
1436354_at	1.22519126296879
1436355_at	0.970993079400862
1436356_at	1.2524896758151
1436357_at	0.871123692558511
1436358_at	0.932370535420069
1436359_at	1.11159631669032
1436360_at	1.08393714289202
1436361_at	1.0015379684327
1436362_x_at	1.1420749342461
1436363_a_at	1.10093544819364
1436364_x_at	1.13364153831681
1436365_at	0.988270002706672
1436366_at	0.933790971108629
1436367_at	1.39694933277378
1436368_at	0.987565852150014
1436369_at	0.93409786050495
1436370_at	0.988563223407458
1436371_at	1.00387947605875
1436372_a_at	1.06897114252402
1436373_at	1.0248748293455
1436374_x_at	0.994369763773126
1436375_at	0.97125186260174
1436376_s_at	0.970434059467036
1436377_at	1.14312260206121
1436378_at	1.0580026742716
1436379_at	1.30835152027932
1436380_at	1.10839379152943
1436381_at	0.973773632515511
1436382_at	0.97108525343473
1436383_at	1.34222348094277
1436384_at	1.14607674933791
1436385_at	0.895398982381274
1436386_x_at	0.81300996506747
1436387_at	1.04141826543596
1436388_a_at	0.791869740593044
1436389_at	1.0023399323642
1436390_a_at	0.824818982413082
1436391_s_at	1.00712248814492
1436392_s_at	0.658713012301694
1436393_a_at	0.916400418656099
1436394_at	0.962421726429575
1436395_at	1.00608479442771
1436396_at	0.951623638456893
1436397_at	1.09465520328841
1436398_at	1.17969418743023
1436399_s_at	1.07902421893941
1436400_at	0.737612883171687
1436401_at	1.02007026840869
1436402_at	0.994022254137099
1436403_at	0.786912338171006
1436404_at	1.11606168720045
1436405_at	1.17270627949787
1436406_at	0.840196205289329
1436407_at	0.990470420363086
1436408_at	0.960082866321909
1436409_at	1.07363233715276
1436410_at	1.03330465163222
1436411_at	1.05518569913058
1436412_at	0.997040636203014
1436413_at	0.759376533764294
1436414_at	1.0347659185346
1436415_at	0.959673811339646
1436416_x_at	0.969841442487979
1436417_at	1.04792918482137
1436418_at	0.929191488865674
1436419_a_at	1.01004488885327
1436420_a_at	0.952924953478752
1436421_s_at	0.969916685667044
1436422_at	1.12859093428105
1436423_at	0.943203024087344
1436424_at	1.11664046641677
1436425_at	1.07820747003582
1436426_at	1.04283368046287
1436427_at	1.07062380817915
1436428_at	1.10063935028033
1436429_at	0.851871512007522
1436430_at	0.996767881729335
1436431_at	0.792967110913992
1436432_at	1.03714715046735
1436433_at	0.96291013032731
1436434_at	0.885588495373855
1436435_at	1.09849663403169
1436436_at	1.20151313121661
1436437_at	0.881444591604134
1436438_s_at	1.09498933491888
1436439_at	1.00053213812979
1436440_at	0.907991294223809
1436441_at	1.04722849691323
1436442_at	0.914097271599554
1436443_a_at	0.981711771324987
1436444_at	1.08119916470271
1436445_at	1.05294993284139
1436446_at	1.01937419584773
1436447_at	1.04143621462135
1436448_a_at	1.66915201857769
1436449_at	1.07946066717619
1436450_at	0.810245076075197
1436451_a_at	0.942169555983369
1436452_x_at	0.934071245264359
1436453_at	3.17694117175571
1436454_x_at	0.948216014017461
1436455_at	1.1348744486213
1436456_at	0.984395719135969
1436457_at	1.03666267587532
1436458_at	1.03246104590913
1436459_at	1.47301738993028
1436460_at	1.01945037663681
1436461_at	1.0302425816897
1436462_at	1.05285205999061
1436463_at	1.02422036570531
1436464_at	0.993020549425879
1436465_at	0.930139513043907
1436466_at	0.941610421636242
1436467_at	1.05416018691874
1436468_at	1.19356573294949
1436469_at	0.904383437653162
1436470_at	0.72516447153886
1436471_at	1.06328976486077
1436472_at	0.827255994272853
1436473_at	0.858129145857807
1436474_at	0.999109321278055
1436475_at	1.1381117763981
1436476_at	1.03311683767998
1436477_x_at	0.938133936128493
1436478_at	1.25377719850563
1436479_a_at	1.05416781850468
1436480_at	0.904249084468071
1436481_at	1.10031248916121
1436482_a_at	1.00987638510597
1436483_at	1.01938939054924
1436484_at	1.08769011683694
1436485_s_at	1.06537236377169
1436486_x_at	1.02679153879401
1436487_x_at	1.00910339137166
1436488_at	0.943874088774748
1436489_x_at	1.20844053691942
1436490_x_at	0.877019324922687
1436491_at	1.04938041915398
1436492_x_at	0.898260827901764
1436493_at	1.0405783272993
1436494_x_at	1.02009151268481
1436495_s_at	0.944945133265164
1436496_at	0.97786049069447
1436497_at	0.896965354179617
1436498_at	1.0455470642487
1436499_at	0.910164420298103
1436500_at	0.922090098174523
1436501_at	1.39511146036184
1436502_at	1.32580803173565
1436503_at	1.51726675033917
1436504_x_at	0.965141192601128
1436505_at	0.912754685806138
1436506_a_at	0.996816144945538
1436507_at	0.96393403105155
1436508_at	0.860779657340447
1436509_at	0.867870715642497
1436510_a_at	1.21390887185905
1436511_at	1.02425176892616
1436512_at	0.631616458010987
1436513_at	0.953521743669155
1436514_at	0.8675919209405
1436515_at	1.406498430105
1436516_at	0.954368009784406
1436517_at	1.15468512303467
1436518_at	0.758736126354504
1436519_a_at	0.835123856204739
1436520_at	1.18280050110591
1436521_at	1.22682181553771
1436522_at	0.949891468916358
1436523_s_at	0.829175591002356
1436524_at	1.08696286758439
1436525_at	0.957819845678218
1436526_at	1.19709008603255
1436527_at	1.06754685070492
1436528_at	1.04701305384812
1436529_at	0.991440992933936
1436530_at	0.697702485075632
1436531_at	0.792113773592284
1436532_at	0.434854017665741
1436533_at	0.929082712265455
1436534_at	0.974914429138658
1436535_at	0.863496757503574
1436536_at	1.27246895034405
1436537_at	0.971489206099089
1436538_at	0.786756550548024
1436539_at	1.05201861495402
1436540_at	1.14936415614327
1436541_at	0.95337700241381
1436542_at	1.14250144623038
1436543_at	0.770942610438964
1436544_at	1.57717470237234
1436545_at	1.55310349530869
1436546_at	1.12571242520845
1436547_at	1.0552491746053
1436548_at	1.00770518977445
1436549_a_at	1.00409936376788
1436550_at	1.15973926117736
1436551_at	1.01349112812899
1436552_at	1.03489642154962
1436553_at	1.1122398211549
1436554_at	1.06718747373687
1436555_at	1.28895882034419
1436556_at	0.918731218758388
1436557_at	1.12080314061325
1436558_at	1.07056583755109
1436559_a_at	0.913812083308375
1436560_at	1.23856493346645
1436561_at	1.02035075754148
1436562_at	1.03315659768387
1436563_at	1.12865289243476
1436564_at	0.978882323192411
1436565_at	0.953283496556784
1436566_at	0.985012593580336
1436567_a_at	0.987555135713373
1436568_at	1.52213492299706
1436569_at	1.16571009460308
1436570_at	1.12806672109932
1436571_at	1.19051828559602
1436572_at	1.00855904168081
1436573_at	0.979624186530526
1436574_at	0.858246984643738
1436575_at	0.873406827065224
1436576_at	0.934547056863589
1436577_at	0.943014270211677
1436578_at	0.914170799995574
1436579_s_at	0.90753356158146
1436580_at	0.962454565717186
1436581_at	0.996215334576557
1436582_at	0.935802741101421
1436583_at	0.910156751093975
1436584_at	0.746214459549547
1436585_at	0.971767538783439
1436586_x_at	0.98503704449855
1436587_at	1.12274922673457
1436588_at	1.01269922529879
1436589_x_at	1.1699601064196
1436590_at	0.258770552511043
1436591_at	0.888079864958178
1436592_at	0.980919153548427
1436593_at	0.998122395005027
1436594_at	0.882464826105327
1436595_at	0.955737608099205
1436596_at	1.03488268055343
1436597_at	1.04062270977991
1436598_at	1.15452550207094
1436599_at	1.05432289622823
1436600_at	0.665894997492113
1436601_at	1.06657625530525
1436602_x_at	1.10120761408184
1436603_at	1.04667487110317
1436604_at	1.09954447773997
1436605_at	1.04451787655116
1436606_at	1.01889257686849
1436607_a_at	1.01410122109396
1436608_at	1.04718095286487
1436609_a_at	0.85380769355249
1436610_at	0.985123015043685
1436611_at	1.01754388385017
1436612_at	1.09342895856547
1436613_at	0.951737979222987
1436614_at	0.990557496488331
1436615_a_at	1.0288865430539
1436616_at	1.12790049211625
1436617_at	0.92617587654101
1436618_at	1.26699011497518
1436619_at	0.929004540626504
1436620_at	0.99359426676663
1436621_at	1.05694533844541
1436622_at	0.979819252872568
1436623_at	1.10343240032894
1436624_at	0.969943323325555
1436625_at	1.06148802965498
1436626_at	1.32777365380138
1436627_at	0.763771572386931
1436628_at	1.08989243537686
1436629_at	1.23549915220507
1436630_at	1.11978677812973
1436631_at	0.993750640926348
1436632_at	0.915847800979128
1436633_at	0.844845996937432
1436634_at	0.99591207552018
1436635_at	1.11791258713788
1436636_at	0.97886585575079
1436637_at	0.976495694010562
1436638_at	1.01093786469147
1436639_at	1.07391926767816
1436640_x_at	0.946305535476309
1436641_at	0.921836427931981
1436642_x_at	1.03465440894612
1436643_x_at	1.06736368135365
1436644_x_at	0.845185473207202
1436645_a_at	1.02064021326977
1436646_at	0.894536679995098
1436647_at	0.902556516461931
1436648_at	0.992979227316978
1436649_at	0.602104329219169
1436650_at	0.993361081069339
1436651_at	1.11242836203351
1436652_at	0.957160717235421
1436653_at	1.15323627910365
1436654_at	0.763644300686016
1436655_at	1.2177525154644
1436656_at	0.985238497688739
1436657_at	1.04703349217055
1436658_at	1.14835092792901
1436659_at	1.08954379275384
1436660_at	0.919608484769461
1436661_at	1.04124622907646
1436662_at	0.85420199234508
1436663_at	1.02792667576033
1436664_a_at	1.00054967851386
1436665_a_at	1.87915634126593
1436666_at	0.894407894412591
1436667_at	0.853384288116224
1436668_at	0.870320445262008
1436669_at	0.83509288934922
1436670_x_at	0.871460247611667
1436671_at	1.12793034751675
1436672_at	1.21164427271216
1436673_at	1.20315376595346
1436674_at	0.953922734496479
1436675_at	0.927743360942127
1436676_at	0.951335340329485
1436677_at	0.853814721873111
1436678_at	1.24394198529401
1436679_at	0.91869974094249
1436680_s_at	0.896118783663252
1436681_x_at	0.840348520666934
1436682_at	1.01758736617901
1436683_at	0.928467441685527
1436684_a_at	0.742438078368146
1436685_at	1.02740256267337
1436686_at	1.04137887906039
1436687_x_at	0.881334523446299
1436688_x_at	0.95867166746651
1436689_a_at	1.05401877952608
1436690_at	1.01024403494297
1436691_x_at	0.910219229398469
1436692_at	1.04690536905777
1436693_x_at	1.07363387624602
1436694_s_at	1.00513404184326
1436695_x_at	1.03890523244422
1436696_x_at	0.900441913695567
1436697_at	0.874204773265491
1436698_x_at	1.11292364471027
1436699_x_at	0.937695760338526
1436700_a_at	1.11009737209491
1436701_at	1.01868531038983
1436702_at	1.30521239328808
1436703_x_at	1.10307828511908
1436704_x_at	0.800243152047213
1436705_at	1.06658095049349
1436706_at	1.02765843916016
1436707_x_at	0.941234214929831
1436708_x_at	0.67575832159496
1436709_at	0.997332189005265
1436710_at	0.947859621142388
1436711_at	1.12010944995597
1436712_at	0.931759078405823
1436713_s_at	1.81977511947594
1436714_at	1.02266824586091
1436715_s_at	0.924385471715189
1436716_at	0.797741703829541
1436717_x_at	0.887688246503632
1436718_at	1.06060621256367
1436719_at	0.429001110321986
1436720_s_at	0.953649151275538
1436721_x_at	1.0177891370463
1436722_a_at	1.03178370686328
1436723_at	0.674167635289675
1436724_a_at	0.839854036694813
1436725_at	0.935691314757738
1436726_s_at	0.900340398997114
1436727_x_at	0.963316147203269
1436728_s_at	1.00954161422145
1436729_at	0.965897907369667
1436730_at	1.02202864684592
1436731_at	0.921415900228327
1436732_s_at	1.15725151540669
1436733_at	1.22933943618274
1436734_at	1.1045323946195
1436735_at	0.852760242115405
1436736_x_at	0.980405676858544
1436737_a_at	1.12596058865594
1436738_at	0.987608008238564
1436739_at	1.40543919278544
1436740_at	0.882676733888533
1436741_at	0.933854791850712
1436742_a_at	1.06308831840735
1436743_at	1.09166551121061
1436744_x_at	0.915118706377562
1436745_at	0.805903084838645
1436746_at	0.657727724544918
1436747_at	1.2468499523033
1436748_at	0.969061674223829
1436749_at	1.00106830863271
1436750_a_at	0.930670180731372
1436751_at	0.948762918596608
1436752_at	0.942745587547567
1436753_at	0.890314988429018
1436754_at	0.982248991156413
1436755_at	1.09028280063391
1436756_x_at	0.963703650103166
1436757_a_at	0.885186556058375
1436758_at	1.16933601614949
1436759_x_at	1.10838334941939
1436760_a_at	1.01309299812746
1436761_s_at	1.01365653192536
1436762_x_at	0.96783924856214
1436763_a_at	1.17455117793512
1436764_at	0.837879522768148
1436765_at	0.659991846044123
1436766_at	0.671602894284167
1436767_at	0.806744212216603
1436768_x_at	1.1129853681381
1436769_at	0.846803048801153
1436770_x_at	0.963433820118855
1436771_x_at	0.947347466960299
1436772_at	1.11938289194915
1436773_x_at	1.04197208818327
1436774_at	1.0165019703787
1436775_a_at	0.771702308719753
1436776_x_at	0.978729134721166
1436777_at	0.96171649645548
1436778_at	1.05705747687824
1436779_at	1.13222926999114
1436780_at	1.19423477319025
1436781_at	1.07487234918587
1436782_at	1.01600835783011
1436783_x_at	1.09514353544697
1436784_x_at	1.03258107434179
1436785_a_at	1.08579470287137
1436786_at	1.02889062461626
1436787_x_at	1.01554903720403
1436788_at	0.990392567151256
1436789_at	0.871912886384541
1436790_a_at	1.24076879582169
1436791_at	0.979727370994219
1436792_at	1.05774783876358
1436793_at	0.98480658880977
1436794_at	1.0249510904043
1436795_at	1.23889691419476
1436796_at	1.0035522949676
1436797_a_at	1.00929722022708
1436798_at	1.24230390667241
1436799_at	0.754412751462582
1436800_at	1.01376707431085
1436801_x_at	1.01136474105791
1436802_at	1.01346834744042
1436803_a_at	0.93905303030091
1436804_s_at	0.963726143398354
1436805_at	0.648310401989021
1436806_at	1.00399109610098
1436807_x_at	0.964906384258399
1436808_x_at	0.702273306151966
1436809_a_at	1.00204223860747
1436810_x_at	0.925284698683852
1436811_at	1.06128278122455
1436812_at	1.09476575701965
1436813_x_at	0.970659812329442
1436814_at	1.28874702401613
1436815_x_at	1.25375718626498
1436816_at	1.05716702292566
1436817_at	1.10454546936049
1436818_a_at	0.821708687773589
1436819_at	1.15272719321885
1436820_at	1.0188665104658
1436821_at	0.87232249251536
1436822_x_at	0.888050742048254
1436823_x_at	1.01082642126869
1436824_x_at	1.0037057249617
1436825_a_at	1.02018295737105
1436826_at	1.03945332687173
1436827_at	0.839306150274634
1436828_a_at	1.03371490630266
1436829_at	1.00181924222733
1436830_at	0.770458239922255
1436831_at	0.988418935251396
1436832_at	0.916849238073137
1436833_x_at	1.05697722392916
1436834_x_at	0.897709321952205
1436835_at	0.960153187762477
1436836_x_at	1.06387117491535
1436837_at	1.05031762125168
1436838_x_at	1.17471796484491
1436839_at	0.896474405961347
1436840_x_at	0.975770911683806
1436841_at	0.962952174065798
1436842_at	0.962401886062644
1436843_at	0.850305959748762
1436844_at	0.856238505438027
1436845_at	0.859572995702241
1436846_x_at	0.928117339082109
1436847_s_at	0.663798912750464
1436848_x_at	1.00189935252985
1436849_x_at	1.17081738841877
1436850_at	0.911742324510659
1436851_at	0.822216505245123
1436852_at	0.930069875938391
1436853_a_at	1.39233499607063
1436854_at	0.949321346949654
1436855_at	0.967187971469342
1436856_x_at	0.939184157044729
1436857_at	0.948567383429559
1436858_at	1.08937872257824
1436859_at	0.989617470869224
1436860_at	0.926506988909802
1436861_at	0.90951203711641
1436862_at	0.98475462528772
1436863_at	0.901052605477166
1436864_at	1.02124368934012
1436865_at	1.0795788351424
1436866_at	0.883785478976876
1436867_at	0.934116267792623
1436868_at	0.889501291836327
1436869_at	1.09129589106493
1436870_s_at	1.0321019648162
1436871_at	0.962310798095162
1436872_at	0.888968614458952
1436873_at	1.12625849504742
1436874_x_at	0.908362160158047
1436875_at	1.13088128274803
1436876_at	1.00494902145265
1436877_at	1.09921266875295
1436878_at	1.04840917793169
1436879_x_at	1.10021459905383
1436880_at	0.962017368051107
1436881_x_at	0.995151609298057
1436882_at	1.04883162084248
1436883_at	0.930444430434165
1436884_x_at	0.939788167283578
1436885_a_at	0.966911876891316
1436886_x_at	1.00213506457639
1436887_x_at	1.03168126632147
1436888_at	1.02595276657331
1436889_at	0.843007645613607
1436890_at	0.895305566172529
1436891_at	1.05765282628466
1436892_at	0.780489506990677
1436893_a_at	0.811290088963535
1436894_at	0.92342950201323
1436895_at	0.789242641733468
1436896_at	0.930710028986402
1436897_at	1.03882399444781
1436898_at	0.871059973901232
1436899_at	0.963796166841383
1436900_x_at	1.06500718675142
1436901_at	1.2746606904145
1436902_x_at	1.04711738278024
1436903_at	0.98739621916006
1436904_at	0.694152007554607
1436905_x_at	1.18077337132521
1436906_at	1.04301029659304
1436907_at	1.02346686914974
1436908_at	0.863827250044273
1436909_at	1.09803822730347
1436910_at	1.26533196090429
1436911_at	1.00013270178616
1436912_at	1.01250914035209
1436913_at	1.20326531470765
1436914_at	1.03457216598581
1436915_x_at	1.00897965395947
1436916_at	0.88375587260022
1436917_s_at	1.05959803530584
1436918_at	0.958259510091491
1436919_at	1.14509955348664
1436920_at	1.25071427712442
1436921_at	1.04225486279437
1436922_at	0.812856843457491
1436923_at	0.914963846276043
1436924_x_at	1.00045963017437
1436925_at	1.1112030887248
1436926_at	1.08410247430051
1436927_at	0.895783084014293
1436928_s_at	1.11091157287531
1436929_x_at	0.934342081362087
1436930_x_at	0.791245170591942
1436931_at	1.06780125297753
1436932_at	0.694583489310204
1436933_at	0.930652364693331
1436934_s_at	1.00799977238078
1436935_x_at	0.923509548820521
1436936_s_at	1.02840466130016
1436937_at	1.0167699667978
1436938_at	1.14037087501516
1436939_at	1.2832611023225
1436940_at	0.970388767355523
1436941_at	1.86165360123361
1436942_at	0.949447927860081
1436943_at	0.867866520467203
1436944_x_at	0.712320255736843
1436945_x_at	1.12654518829474
1436946_s_at	0.790810298517771
1436947_a_at	0.896279993951092
1436948_a_at	0.97905714225842
1436949_a_at	0.977243814138538
1436950_at	1.08995511426412
1436951_x_at	0.914855996503946
1436952_at	1.36653269668509
1436953_at	1.28790599201072
1436954_at	1.1828718156797
1436955_at	0.970741532439542
1436956_at	1.01023227975427
1436957_at	0.967796035938517
1436958_x_at	0.923581320721377
1436959_x_at	0.851217819639186
1436960_at	1.00425089449101
1436961_at	0.982249316188351
1436962_at	0.926741766810399
1436963_x_at	0.876393665503136
1436964_at	0.86876883412145
1436965_at	1.0414496084413
1436966_at	1.18882996853407
1436967_at	0.999320016151454
1436968_x_at	0.57740793137377
1436969_at	1.05697758504763
1436970_a_at	1.20104287581951
1436971_x_at	0.937870933438187
1436972_at	1.1206746620144
1436973_at	1.00461222840978
1436974_at	0.968558192513987
1436975_at	1.06393691923487
1436976_a_at	0.920141758250403
1436977_at	0.993011319177781
1436978_at	1.21090773181234
1436979_x_at	0.943781967932222
1436980_x_at	0.907625910746574
1436981_a_at	0.823160085390702
1436982_at	0.925756870656371
1436983_at	0.809966486095315
1436984_at	0.997383989432459
1436985_at	0.900584550286524
1436986_at	1.00869757101357
1436987_at	0.994351180968402
1436988_at	1.02832710978128
1436989_s_at	0.905043059925007
1436990_s_at	0.884817251267422
1436991_x_at	1.05946797785212
1436992_x_at	0.970107347750604
1436993_x_at	1.00142380216061
1436994_a_at	0.759044563685154
1436995_a_at	0.985641189948259
1436996_x_at	0.944527808305966
1436997_x_at	0.918823004032065
1436998_at	0.992725713208977
1436999_at	1.30623567967519
1437000_at	0.981571331100577
1437001_at	0.891725420105029
1437002_at	1.15086491643142
1437003_at	1.20332035648175
1437004_at	1.04138181385314
1437005_a_at	0.99548114311108
1437006_x_at	0.937731215341373
1437007_x_at	0.97883154555133
1437008_x_at	0.952318642883144
1437009_a_at	0.99374048849473
1437010_a_at	1.04240777128634
1437011_x_at	1.10317589549308
1437012_x_at	1.18217574522859
1437013_x_at	1.11192876709029
1437014_x_at	0.894583956996143
1437015_x_at	1.06783067727038
1437016_x_at	1.07587509215138
1437017_at	1.00272576614634
1437018_at	0.985999198975668
1437019_at	1.02101721731718
1437020_at	0.869479923890596
1437021_at	1.21011132263394
1437022_at	0.883389683740858
1437023_at	1.09802278731829
1437024_at	1.27453196640117
1437025_at	1.09938357129233
1437026_at	0.966704874223479
1437027_x_at	0.945226499110401
1437028_at	1.05508114318284
1437029_at	0.987619986395376
1437030_at	0.875288647175496
1437031_at	1.03261186539639
1437032_x_at	1.00062542389495
1437033_a_at	0.864860133959162
1437034_x_at	0.900294248404521
1437035_x_at	1.0399404747226
1437036_at	1.00373983222908
1437037_x_at	1.07392340477294
1437038_x_at	1.01854566041363
1437039_at	0.928120718265903
1437040_at	0.904922738853268
1437041_at	0.959622226979242
1437042_at	1.02289943341913
1437043_a_at	0.961791414402968
1437044_a_at	1.03342561078375
1437045_at	0.968637764915872
1437046_x_at	0.914222944860488
1437047_at	0.906339065310927
1437048_x_at	1.11051434981747
1437049_at	0.934926958238391
1437050_s_at	0.983238458991193
1437051_at	0.963296364750518
1437052_s_at	5.08553996241779
1437053_x_at	0.958155170660019
1437054_x_at	1.01907807003957
1437055_x_at	0.917148559622621
1437056_x_at	1.40474961660653
1437057_at	1.08753932592657
1437058_at	1.18093712877548
1437059_at	0.973452076410191
1437060_at	1.01653837388183
1437061_at	1.06824338929946
1437062_s_at	1.00530970346435
1437063_at	0.951621743403963
1437064_at	1.01933982481187
1437065_at	1.20098231812869
1437066_at	0.988973976928051
1437067_at	0.998182048250442
1437068_at	1.06565713809847
1437069_at	0.913031796899903
1437070_at	0.913812922786023
1437071_at	1.17882951330111
1437072_at	1.48985518219381
1437073_x_at	1.13089810129572
1437074_at	0.863882033514974
1437075_at	0.838289366401433
1437076_at	1.0195732646312
1437077_at	1.00152252518784
1437078_at	1.09383063180624
1437079_at	1.03256528918202
1437080_s_at	0.999695319315535
1437081_at	1.03928947235531
1437082_at	0.852326082879374
1437083_at	0.959288677490755
1437084_at	0.901832783408289
1437085_at	1.06296070371611
1437086_at	0.986570843169924
1437087_at	1.09303723106677
1437088_at	0.988383719399657
1437089_at	1.20989323369154
1437090_at	1.03070001482326
1437091_at	0.971892568896624
1437092_at	0.952989357228771
1437093_at	0.940602969286744
1437094_x_at	0.908155928344468
1437095_at	1.02242393526521
1437096_at	1.04409024439169
1437097_at	1.06758883184443
1437098_x_at	1.01504748651175
1437099_x_at	0.859376796748869
1437100_x_at	1.58585753726898
1437101_at	1.27010142033803
1437102_at	0.946254676603721
1437103_at	0.895621798329924
1437104_at	0.692990784982562
1437105_at	0.891299353913522
1437106_at	0.809774543060363
1437107_at	1.34292035061088
1437108_at	0.950788011547564
1437109_s_at	0.838759691366676
1437110_at	0.654130358539263
1437111_at	1.26430235964486
1437112_at	1.29908805355146
1437113_s_at	1.33771706017948
1437114_at	1.16703262901282
1437115_at	0.980579814090255
1437116_at	1.01056245731603
1437117_at	0.954280316200237
1437118_at	0.921425011609661
1437119_at	1.36106251181934
1437120_at	0.851768139790593
1437121_at	1.04499940787103
1437122_at	1.24423307538203
1437123_at	1.63878967499917
1437124_at	1.16838075612372
1437125_at	0.941563450598434
1437126_at	0.83900216975859
1437127_at	0.827328454117274
1437128_a_at	0.935109927927675
1437129_at	1.04625058772717
1437130_at	0.954782389997913
1437131_x_at	0.893207005346307
1437132_x_at	0.726262486830454
1437133_x_at	0.909928441064882
1437134_at	1.01059771653634
1437135_at	1.03410398536899
1437136_at	1.1878123922182
1437137_at	0.994232869068098
1437138_at	1.05659692684317
1437139_at	1.04761526991758
1437140_at	1.04940940824235
1437141_x_at	0.97190084615443
1437142_a_at	0.931790150947476
1437143_a_at	1.04075876320212
1437144_x_at	0.865136386153102
1437145_s_at	0.90403992964199
1437146_x_at	0.981655750434381
1437147_at	0.955140565843567
1437148_at	0.974356970952223
1437149_at	1.08480791045734
1437150_at	1.03755732919153
1437151_at	0.961130144964789
1437152_at	0.808624466213687
1437153_at	0.95078449243754
1437154_at	0.981960674368597
1437155_a_at	0.931058324834035
1437156_at	0.745564885604501
1437157_at	1.12209726777481
1437158_at	0.753895696688012
1437159_at	0.984447210843001
1437160_at	1.07548329455263
1437161_x_at	1.16804443226155
1437162_at	0.770003572361246
1437163_x_at	0.949398468625846
1437164_x_at	0.858812131600208
1437165_a_at	1.06070770523012
1437166_at	0.948651435160421
1437167_at	1.05163642935181
